CMDLINE /usr/bin/python3 main.py
MEM 81.855469 1750779129.8564
MEM 81.855469 1750779129.9570
MEM 81.855469 1750779130.0577
MEM 81.855469 1750779130.1583
MEM 81.855469 1750779130.2590
MEM 81.855469 1750779130.3596
MEM 81.855469 1750779130.4602
MEM 81.855469 1750779130.5609
MEM 81.855469 1750779130.6616
MEM 81.855469 1750779130.7622
MEM 81.855469 1750779130.8629
MEM 81.855469 1750779130.9635
MEM 81.855469 1750779131.0638
MEM 81.855469 1750779131.1642
MEM 81.855469 1750779131.2649
MEM 81.855469 1750779131.3656
MEM 81.855469 1750779131.4662
MEM 81.855469 1750779131.5669
MEM 81.855469 1750779131.6675
MEM 81.855469 1750779131.7681
MEM 81.855469 1750779131.8689
MEM 81.855469 1750779131.9696
MEM 81.855469 1750779132.0703
MEM 81.855469 1750779132.1709
MEM 81.855469 1750779132.2716
MEM 81.855469 1750779132.3723
MEM 81.855469 1750779132.4730
MEM 81.855469 1750779132.5737
MEM 81.855469 1750779132.6743
MEM 81.855469 1750779132.7749
MEM 81.855469 1750779132.8756
MEM 81.855469 1750779132.9761
MEM 81.855469 1750779133.0768
MEM 81.855469 1750779133.1772
MEM 81.855469 1750779133.2779
MEM 81.855469 1750779133.3787
MEM 81.855469 1750779133.4793
MEM 81.855469 1750779133.5800
MEM 81.855469 1750779133.6806
MEM 81.855469 1750779133.7812
MEM 81.855469 1750779133.8819
MEM 81.855469 1750779133.9826
MEM 81.855469 1750779134.0833
MEM 81.855469 1750779134.1839
MEM 81.855469 1750779134.2845
MEM 81.855469 1750779134.3852
MEM 81.855469 1750779134.4856
MEM 81.855469 1750779134.5859
MEM 81.855469 1750779134.6866
MEM 81.855469 1750779134.7873
MEM 81.855469 1750779134.8879
MEM 81.855469 1750779134.9885
MEM 81.855469 1750779135.0891
MEM 81.855469 1750779135.1894
MEM 81.855469 1750779135.2899
MEM 81.855469 1750779135.3905
MEM 81.855469 1750779135.4912
MEM 81.855469 1750779135.5920
MEM 81.855469 1750779135.6926
MEM 81.855469 1750779135.7933
MEM 81.855469 1750779135.8940
MEM 81.855469 1750779135.9946
MEM 81.855469 1750779136.0952
MEM 81.855469 1750779136.1958
MEM 81.855469 1750779136.2961
MEM 81.855469 1750779136.3964
MEM 81.855469 1750779136.4967
MEM 81.855469 1750779136.5972
MEM 81.855469 1750779136.6978
MEM 81.855469 1750779136.7984
MEM 81.855469 1750779136.8990
MEM 81.855469 1750779136.9997
MEM 81.855469 1750779137.1003
MEM 81.855469 1750779137.2009
MEM 81.855469 1750779137.3017
MEM 81.855469 1750779137.4023
MEM 81.855469 1750779137.5029
MEM 81.855469 1750779137.6036
MEM 81.855469 1750779137.7042
MEM 81.855469 1750779137.8048
MEM 81.855469 1750779137.9055
MEM 81.855469 1750779138.0061
MEM 81.855469 1750779138.1068
MEM 81.855469 1750779138.2074
MEM 81.855469 1750779138.3080
MEM 81.855469 1750779138.4088
MEM 81.855469 1750779138.5094
MEM 81.855469 1750779138.6100
MEM 81.855469 1750779138.7107
MEM 81.855469 1750779138.8114
MEM 81.855469 1750779138.9120
MEM 81.855469 1750779139.0127
MEM 81.855469 1750779139.1134
MEM 81.855469 1750779139.2141
MEM 81.855469 1750779139.3148
MEM 81.855469 1750779139.4156
MEM 81.855469 1750779139.5163
MEM 81.855469 1750779139.6169
MEM 81.855469 1750779139.7175
MEM 81.855469 1750779139.8180
MEM 81.855469 1750779139.9187
MEM 81.855469 1750779140.0194
MEM 81.855469 1750779140.1201
MEM 81.855469 1750779140.2209
MEM 81.855469 1750779140.3213
MEM 81.855469 1750779140.4216
MEM 81.855469 1750779140.5220
MEM 81.855469 1750779140.6224
MEM 81.855469 1750779140.7230
MEM 81.855469 1750779140.8236
MEM 81.855469 1750779140.9240
MEM 81.855469 1750779141.0245
MEM 81.855469 1750779141.1251
MEM 81.855469 1750779141.2258
MEM 81.855469 1750779141.3265
MEM 81.855469 1750779141.4273
MEM 81.855469 1750779141.5280
MEM 81.855469 1750779141.6287
MEM 81.855469 1750779141.7293
MEM 81.855469 1750779141.8299
MEM 81.855469 1750779141.9309
MEM 81.855469 1750779142.0317
MEM 81.855469 1750779142.1324
MEM 81.855469 1750779142.2331
MEM 81.855469 1750779142.3338
MEM 81.855469 1750779142.4344
MEM 81.855469 1750779142.5351
MEM 81.855469 1750779142.6358
MEM 81.855469 1750779142.7366
MEM 81.855469 1750779142.8372
MEM 81.855469 1750779142.9379
MEM 81.855469 1750779143.0386
MEM 81.855469 1750779143.1393
MEM 81.855469 1750779143.2399
MEM 81.855469 1750779143.3406
MEM 81.855469 1750779143.4413
MEM 81.855469 1750779143.5419
MEM 81.855469 1750779143.6427
MEM 81.855469 1750779143.7434
MEM 81.855469 1750779143.8443
MEM 81.855469 1750779143.9450
MEM 81.855469 1750779144.0457
MEM 81.855469 1750779144.1464
MEM 81.855469 1750779144.2471
MEM 81.855469 1750779144.3478
MEM 81.855469 1750779144.4486
MEM 81.855469 1750779144.5493
MEM 81.855469 1750779144.6499
MEM 81.855469 1750779144.7507
MEM 81.855469 1750779144.8513
MEM 81.855469 1750779144.9521
MEM 81.855469 1750779145.0527
MEM 81.855469 1750779145.1533
MEM 81.855469 1750779145.2537
MEM 81.855469 1750779145.3541
MEM 81.855469 1750779145.4550
MEM 81.855469 1750779145.5556
MEM 81.855469 1750779145.6564
MEM 81.855469 1750779145.7570
MEM 81.855469 1750779145.8577
MEM 81.855469 1750779145.9584
MEM 81.855469 1750779146.0591
MEM 81.855469 1750779146.1600
MEM 81.855469 1750779146.2607
MEM 81.855469 1750779146.3614
MEM 81.855469 1750779146.4621
MEM 81.855469 1750779146.5627
MEM 81.855469 1750779146.6633
MEM 81.855469 1750779146.7641
MEM 81.855469 1750779146.8648
MEM 81.855469 1750779146.9655
MEM 81.855469 1750779147.0661
MEM 81.855469 1750779147.1667
MEM 81.855469 1750779147.2674
MEM 81.855469 1750779147.3680
MEM 81.855469 1750779147.4687
MEM 81.855469 1750779147.5694
MEM 81.855469 1750779147.6700
MEM 81.855469 1750779147.7707
MEM 81.855469 1750779147.8714
MEM 81.855469 1750779147.9721
MEM 81.855469 1750779148.0728
MEM 81.855469 1750779148.1734
MEM 81.855469 1750779148.2743
MEM 81.855469 1750779148.3749
MEM 81.855469 1750779148.4756
MEM 81.855469 1750779148.5762
MEM 81.855469 1750779148.6769
MEM 81.855469 1750779148.7776
MEM 81.855469 1750779148.8783
MEM 81.855469 1750779148.9790
MEM 81.855469 1750779149.0798
MEM 81.855469 1750779149.1808
MEM 81.855469 1750779149.2814
MEM 81.855469 1750779149.3820
MEM 81.855469 1750779149.4827
MEM 81.855469 1750779149.5833
MEM 81.855469 1750779149.6840
MEM 81.855469 1750779149.7847
MEM 81.855469 1750779149.8853
MEM 81.855469 1750779149.9861
MEM 81.855469 1750779150.0868
MEM 81.855469 1750779150.1875
MEM 81.855469 1750779150.2880
MEM 81.855469 1750779150.3887
MEM 81.855469 1750779150.4894
MEM 81.855469 1750779150.5902
MEM 81.855469 1750779150.6909
MEM 81.855469 1750779150.7916
MEM 81.855469 1750779150.8922
MEM 81.855469 1750779150.9929
MEM 81.855469 1750779151.0935
MEM 81.855469 1750779151.1940
MEM 81.855469 1750779151.2947
MEM 81.855469 1750779151.3954
MEM 81.855469 1750779151.4960
MEM 81.855469 1750779151.5967
MEM 81.855469 1750779151.6973
MEM 81.855469 1750779151.7980
MEM 81.855469 1750779151.8987
MEM 81.855469 1750779151.9993
MEM 81.855469 1750779152.1000
MEM 81.855469 1750779152.2006
MEM 81.855469 1750779152.3013
MEM 81.855469 1750779152.4019
MEM 81.855469 1750779152.5026
MEM 81.855469 1750779152.6032
MEM 81.855469 1750779152.7038
MEM 81.855469 1750779152.8045
MEM 81.855469 1750779152.9051
MEM 81.855469 1750779153.0057
MEM 81.855469 1750779153.1064
MEM 81.855469 1750779153.2071
MEM 81.855469 1750779153.3078
MEM 81.855469 1750779153.4084
MEM 81.855469 1750779153.5091
MEM 81.855469 1750779153.6098
MEM 81.855469 1750779153.7104
MEM 81.855469 1750779153.8110
MEM 81.855469 1750779153.9115
MEM 81.855469 1750779154.0120
MEM 81.855469 1750779154.1127
MEM 81.855469 1750779154.2133
MEM 81.855469 1750779154.3139
MEM 81.855469 1750779154.4146
MEM 81.855469 1750779154.5151
MEM 81.855469 1750779154.6157
MEM 81.855469 1750779154.7163
MEM 81.855469 1750779154.8170
MEM 81.855469 1750779154.9177
MEM 81.855469 1750779155.0186
MEM 81.855469 1750779155.1192
MEM 81.855469 1750779155.2199
MEM 81.855469 1750779155.3208
MEM 81.855469 1750779155.4216
MEM 81.855469 1750779155.5220
MEM 81.855469 1750779155.6223
MEM 81.855469 1750779155.7227
MEM 81.855469 1750779155.8229
MEM 81.855469 1750779155.9233
MEM 81.855469 1750779156.0239
MEM 81.855469 1750779156.1245
MEM 81.855469 1750779156.2251
MEM 81.855469 1750779156.3257
MEM 81.855469 1750779156.4263
MEM 81.855469 1750779156.5270
MEM 81.855469 1750779156.6277
MEM 81.855469 1750779156.7284
MEM 81.855469 1750779156.8291
MEM 81.855469 1750779156.9298
MEM 81.855469 1750779157.0305
MEM 81.855469 1750779157.1312
MEM 81.855469 1750779157.2319
MEM 81.855469 1750779157.3325
MEM 81.855469 1750779157.4331
MEM 81.855469 1750779157.5338
MEM 81.855469 1750779157.6344
MEM 81.855469 1750779157.7351
MEM 81.855469 1750779157.8358
MEM 81.855469 1750779157.9365
MEM 81.855469 1750779158.0371
MEM 81.855469 1750779158.1378
MEM 81.855469 1750779158.2384
MEM 81.855469 1750779158.3390
MEM 81.855469 1750779158.4397
MEM 81.855469 1750779158.5406
MEM 81.855469 1750779158.6412
MEM 81.855469 1750779158.7418
MEM 81.855469 1750779158.8424
MEM 81.855469 1750779158.9430
MEM 81.855469 1750779159.0437
MEM 81.855469 1750779159.1443
MEM 81.855469 1750779159.2450
MEM 81.855469 1750779159.3456
MEM 81.855469 1750779159.4462
MEM 81.855469 1750779159.5469
MEM 81.855469 1750779159.6475
MEM 81.855469 1750779159.7480
MEM 81.855469 1750779159.8487
MEM 81.855469 1750779159.9493
MEM 81.855469 1750779160.0500
MEM 81.855469 1750779160.1507
MEM 81.855469 1750779160.2514
MEM 81.855469 1750779160.3520
MEM 81.855469 1750779160.4526
MEM 81.855469 1750779160.5531
MEM 81.855469 1750779160.6536
MEM 81.855469 1750779160.7542
MEM 81.855469 1750779160.8549
MEM 81.855469 1750779160.9556
MEM 81.855469 1750779161.0562
MEM 81.855469 1750779161.1569
MEM 81.855469 1750779161.2575
MEM 81.855469 1750779161.3581
MEM 81.855469 1750779161.4588
MEM 81.855469 1750779161.5594
MEM 81.855469 1750779161.6601
MEM 81.855469 1750779161.7607
MEM 81.855469 1750779161.8612
MEM 81.855469 1750779161.9619
MEM 81.855469 1750779162.0624
MEM 81.855469 1750779162.1629
MEM 81.855469 1750779162.2635
MEM 81.855469 1750779162.3640
MEM 81.855469 1750779162.4647
MEM 81.855469 1750779162.5653
MEM 81.855469 1750779162.6656
MEM 81.855469 1750779162.7662
MEM 81.855469 1750779162.8668
MEM 81.855469 1750779162.9676
MEM 81.855469 1750779163.0682
MEM 81.855469 1750779163.1688
MEM 81.855469 1750779163.2695
MEM 81.855469 1750779163.3700
MEM 81.855469 1750779163.4707
MEM 81.855469 1750779163.5714
MEM 81.855469 1750779163.6720
MEM 81.855469 1750779163.7727
MEM 81.855469 1750779163.8734
MEM 81.855469 1750779163.9741
MEM 81.855469 1750779164.0748
MEM 81.855469 1750779164.1755
MEM 81.855469 1750779164.2762
MEM 81.855469 1750779164.3769
MEM 81.855469 1750779164.4776
MEM 81.855469 1750779164.5783
MEM 81.855469 1750779164.6790
MEM 81.855469 1750779164.7797
MEM 81.855469 1750779164.8804
MEM 81.855469 1750779164.9811
MEM 81.855469 1750779165.0818
MEM 81.855469 1750779165.1824
MEM 81.855469 1750779165.2831
MEM 81.855469 1750779165.3838
MEM 81.855469 1750779165.4844
MEM 81.855469 1750779165.5850
MEM 81.855469 1750779165.6857
MEM 81.855469 1750779165.7863
MEM 81.855469 1750779165.8870
MEM 81.855469 1750779165.9878
MEM 81.855469 1750779166.0886
MEM 81.855469 1750779166.1893
MEM 81.855469 1750779166.2900
MEM 81.855469 1750779166.3907
MEM 81.855469 1750779166.4913
MEM 81.855469 1750779166.5920
MEM 81.855469 1750779166.6927
MEM 81.855469 1750779166.7933
MEM 81.855469 1750779166.8940
MEM 81.855469 1750779166.9947
MEM 81.855469 1750779167.0953
MEM 81.855469 1750779167.1960
MEM 81.855469 1750779167.2967
MEM 81.855469 1750779167.3973
MEM 81.855469 1750779167.4980
MEM 81.855469 1750779167.5987
MEM 81.855469 1750779167.6993
MEM 81.855469 1750779167.8000
MEM 81.855469 1750779167.9008
MEM 81.855469 1750779168.0014
MEM 81.855469 1750779168.1021
MEM 81.855469 1750779168.2027
MEM 81.855469 1750779168.3033
MEM 81.855469 1750779168.4040
MEM 81.855469 1750779168.5047
MEM 81.855469 1750779168.6053
MEM 81.855469 1750779168.7059
MEM 81.855469 1750779168.8067
MEM 81.855469 1750779168.9073
MEM 81.855469 1750779169.0080
MEM 81.855469 1750779169.1088
MEM 81.855469 1750779169.2095
MEM 81.855469 1750779169.3101
MEM 81.855469 1750779169.4107
MEM 81.855469 1750779169.5137
MEM 81.855469 1750779169.6144
MEM 81.855469 1750779169.7151
MEM 81.855469 1750779169.8158
MEM 81.855469 1750779169.9165
MEM 81.855469 1750779170.0170
MEM 81.855469 1750779170.1177
MEM 81.855469 1750779170.2184
MEM 81.855469 1750779170.3208
MEM 81.855469 1750779170.4225
MEM 81.855469 1750779170.5234
MEM 81.855469 1750779170.6244
MEM 81.855469 1750779170.7247
MEM 81.855469 1750779170.8251
MEM 81.855469 1750779170.9258
MEM 81.855469 1750779171.0264
MEM 81.855469 1750779171.1271
MEM 81.855469 1750779171.2277
MEM 81.855469 1750779171.3280
MEM 81.855469 1750779171.4287
MEM 81.855469 1750779171.5293
MEM 81.855469 1750779171.6299
MEM 81.855469 1750779171.7306
MEM 81.855469 1750779171.8312
MEM 81.855469 1750779171.9320
MEM 81.855469 1750779172.0327
MEM 81.855469 1750779172.1333
MEM 81.855469 1750779172.2340
MEM 81.855469 1750779172.3347
MEM 81.855469 1750779172.4354
MEM 81.855469 1750779172.5362
MEM 81.855469 1750779172.6369
MEM 81.855469 1750779172.7376
MEM 81.855469 1750779172.8382
MEM 81.855469 1750779172.9389
MEM 81.855469 1750779173.0397
MEM 81.855469 1750779173.1404
MEM 81.855469 1750779173.2411
MEM 81.855469 1750779173.3419
MEM 81.855469 1750779173.4426
MEM 81.855469 1750779173.5432
MEM 81.855469 1750779173.6440
MEM 81.855469 1750779173.7447
MEM 81.855469 1750779173.8453
MEM 81.855469 1750779173.9460
MEM 81.855469 1750779174.0466
MEM 81.855469 1750779174.1472
MEM 81.855469 1750779174.2479
MEM 81.855469 1750779174.3485
MEM 81.855469 1750779174.4491
MEM 81.855469 1750779174.5497
MEM 81.855469 1750779174.6504
MEM 81.855469 1750779174.7511
MEM 81.855469 1750779174.8517
MEM 81.855469 1750779174.9524
MEM 81.855469 1750779175.0531
MEM 81.855469 1750779175.1537
MEM 81.855469 1750779175.2544
MEM 81.855469 1750779175.3551
MEM 81.855469 1750779175.4557
MEM 81.855469 1750779175.5564
MEM 81.855469 1750779175.6571
MEM 81.855469 1750779175.7578
MEM 81.855469 1750779175.8585
MEM 81.855469 1750779175.9591
MEM 81.855469 1750779176.0598
MEM 81.855469 1750779176.1604
MEM 81.855469 1750779176.2611
MEM 81.855469 1750779176.3618
MEM 81.855469 1750779176.4624
MEM 81.855469 1750779176.5630
MEM 81.855469 1750779176.6634
MEM 81.855469 1750779176.7640
MEM 81.855469 1750779176.8647
MEM 81.855469 1750779176.9654
MEM 81.855469 1750779177.0661
MEM 81.855469 1750779177.1668
MEM 81.855469 1750779177.2674
MEM 81.855469 1750779177.3680
MEM 81.855469 1750779177.4687
MEM 81.855469 1750779177.5693
MEM 81.855469 1750779177.6700
MEM 81.855469 1750779177.7707
MEM 81.855469 1750779177.8714
MEM 81.855469 1750779177.9720
MEM 81.855469 1750779178.0727
MEM 81.855469 1750779178.1733
MEM 81.855469 1750779178.2740
MEM 81.855469 1750779178.3746
MEM 81.855469 1750779178.4752
MEM 81.855469 1750779178.5759
MEM 81.855469 1750779178.6765
MEM 81.855469 1750779178.7772
MEM 81.855469 1750779178.8779
MEM 81.855469 1750779178.9786
MEM 81.855469 1750779179.0792
MEM 81.855469 1750779179.1799
MEM 81.855469 1750779179.2806
MEM 81.855469 1750779179.3812
MEM 81.855469 1750779179.4818
MEM 81.855469 1750779179.5825
MEM 81.855469 1750779179.6831
MEM 81.855469 1750779179.7837
MEM 81.855469 1750779179.8845
MEM 81.855469 1750779179.9852
MEM 81.855469 1750779180.0859
MEM 81.855469 1750779180.1866
MEM 81.855469 1750779180.2873
MEM 81.855469 1750779180.3880
MEM 81.855469 1750779180.4887
MEM 81.855469 1750779180.5893
MEM 81.855469 1750779180.6900
MEM 81.855469 1750779180.7907
MEM 81.855469 1750779180.8913
MEM 81.855469 1750779180.9919
MEM 81.855469 1750779181.0927
MEM 81.855469 1750779181.1933
MEM 81.855469 1750779181.2940
MEM 81.855469 1750779181.3948
MEM 81.855469 1750779181.4954
MEM 81.855469 1750779181.5961
MEM 81.855469 1750779181.6967
MEM 81.855469 1750779181.7973
MEM 81.855469 1750779181.8979
MEM 81.855469 1750779181.9985
MEM 81.855469 1750779182.0990
MEM 81.855469 1750779182.1996
MEM 81.855469 1750779182.3000
MEM 81.855469 1750779182.4004
MEM 81.855469 1750779182.5008
MEM 81.855469 1750779182.6011
MEM 81.855469 1750779182.7018
MEM 81.855469 1750779182.8024
MEM 81.855469 1750779182.9030
MEM 81.855469 1750779183.0036
MEM 81.855469 1750779183.1039
MEM 81.855469 1750779183.2044
MEM 81.855469 1750779183.3050
MEM 81.855469 1750779183.4057
MEM 81.855469 1750779183.5063
MEM 81.855469 1750779183.6069
MEM 81.855469 1750779183.7076
MEM 81.855469 1750779183.8082
MEM 81.855469 1750779183.9089
MEM 81.855469 1750779184.0096
MEM 81.855469 1750779184.1103
MEM 81.855469 1750779184.2110
MEM 81.855469 1750779184.3116
MEM 81.855469 1750779184.4122
MEM 81.855469 1750779184.5129
MEM 81.855469 1750779184.6136
MEM 81.855469 1750779184.7143
MEM 81.855469 1750779184.8150
MEM 81.855469 1750779184.9156
MEM 81.855469 1750779185.0162
MEM 81.855469 1750779185.1169
MEM 81.855469 1750779185.2177
MEM 81.855469 1750779185.3183
MEM 81.855469 1750779185.4189
MEM 81.855469 1750779185.5195
MEM 81.855469 1750779185.6200
MEM 81.855469 1750779185.7205
MEM 81.855469 1750779185.8211
MEM 81.855469 1750779185.9218
MEM 81.855469 1750779186.0225
MEM 81.855469 1750779186.1231
MEM 81.855469 1750779186.2238
MEM 81.855469 1750779186.3246
MEM 81.855469 1750779186.4251
MEM 81.855469 1750779186.5297
MEM 81.855469 1750779186.6303
MEM 81.855469 1750779186.7310
MEM 81.855469 1750779186.8317
MEM 81.855469 1750779186.9323
MEM 81.855469 1750779187.0330
MEM 81.855469 1750779187.1337
MEM 81.855469 1750779187.2343
MEM 81.855469 1750779187.3351
MEM 81.855469 1750779187.4358
MEM 81.855469 1750779187.5365
MEM 81.855469 1750779187.6371
MEM 81.855469 1750779187.7378
MEM 81.855469 1750779187.8384
MEM 81.855469 1750779187.9388
MEM 81.855469 1750779188.0395
MEM 81.855469 1750779188.1401
MEM 81.855469 1750779188.2409
MEM 81.855469 1750779188.3418
MEM 81.855469 1750779188.4425
MEM 81.855469 1750779188.5441
MEM 81.855469 1750779188.6448
MEM 81.855469 1750779188.7453
MEM 81.855469 1750779188.8462
MEM 81.855469 1750779188.9467
MEM 81.855469 1750779189.0471
MEM 81.855469 1750779189.1474
MEM 81.855469 1750779189.2502
MEM 81.855469 1750779189.3506
MEM 81.855469 1750779189.4513
MEM 81.855469 1750779189.5517
MEM 81.855469 1750779189.6530
MEM 81.855469 1750779189.7534
MEM 81.855469 1750779189.8578
MEM 81.855469 1750779189.9581
MEM 81.855469 1750779190.0587
MEM 81.855469 1750779190.1593
MEM 81.855469 1750779190.2596
MEM 81.855469 1750779190.3599
MEM 81.855469 1750779190.4602
MEM 81.855469 1750779190.5607
MEM 81.855469 1750779190.6612
MEM 81.855469 1750779190.7619
MEM 81.855469 1750779190.8626
MEM 81.855469 1750779190.9632
MEM 81.855469 1750779191.0639
MEM 81.855469 1750779191.1647
MEM 81.855469 1750779191.2654
MEM 81.855469 1750779191.3661
MEM 81.855469 1750779191.4669
MEM 81.855469 1750779191.5676
MEM 81.855469 1750779191.6682
MEM 81.855469 1750779191.7689
MEM 81.855469 1750779191.8695
MEM 81.855469 1750779191.9701
MEM 81.855469 1750779192.0709
MEM 81.855469 1750779192.1716
MEM 81.855469 1750779192.2723
MEM 81.855469 1750779192.3730
MEM 81.855469 1750779192.4737
MEM 81.855469 1750779192.5743
MEM 81.855469 1750779192.6750
MEM 81.855469 1750779192.7757
MEM 81.855469 1750779192.8763
MEM 81.855469 1750779192.9770
MEM 81.855469 1750779193.0777
MEM 81.855469 1750779193.1784
MEM 81.855469 1750779193.2790
MEM 81.855469 1750779193.3797
MEM 81.855469 1750779193.4803
MEM 81.855469 1750779193.5809
MEM 81.855469 1750779193.6817
MEM 81.855469 1750779193.7824
MEM 81.855469 1750779193.8829
MEM 81.855469 1750779193.9836
MEM 81.855469 1750779194.0843
MEM 81.855469 1750779194.1849
MEM 81.855469 1750779194.2855
MEM 81.855469 1750779194.3860
MEM 81.855469 1750779194.4867
MEM 81.855469 1750779194.5872
MEM 81.855469 1750779194.6878
MEM 81.855469 1750779194.7883
MEM 81.855469 1750779194.8889
MEM 81.855469 1750779194.9895
MEM 81.855469 1750779195.0901
MEM 81.855469 1750779195.1908
MEM 81.855469 1750779195.2914
MEM 81.855469 1750779195.3920
MEM 81.855469 1750779195.4928
MEM 81.855469 1750779195.5935
MEM 81.855469 1750779195.6942
MEM 81.855469 1750779195.7949
MEM 81.855469 1750779195.8957
MEM 81.855469 1750779195.9963
MEM 81.855469 1750779196.0970
MEM 81.855469 1750779196.1977
MEM 81.855469 1750779196.2984
MEM 81.855469 1750779196.3991
MEM 81.855469 1750779196.4998
MEM 81.855469 1750779196.6006
MEM 81.855469 1750779196.7012
MEM 81.855469 1750779196.8022
MEM 81.855469 1750779196.9028
MEM 81.855469 1750779197.0033
MEM 81.855469 1750779197.1039
MEM 81.855469 1750779197.2045
MEM 81.855469 1750779197.3049
MEM 81.855469 1750779197.4052
MEM 81.855469 1750779197.5055
MEM 81.855469 1750779197.6060
MEM 81.855469 1750779197.7067
MEM 81.855469 1750779197.8074
MEM 81.855469 1750779197.9080
MEM 81.855469 1750779198.0087
MEM 81.855469 1750779198.1094
MEM 81.855469 1750779198.2100
MEM 81.855469 1750779198.3108
MEM 81.855469 1750779198.4116
MEM 81.855469 1750779198.5122
MEM 81.855469 1750779198.6129
MEM 81.855469 1750779198.7136
MEM 81.855469 1750779198.8142
MEM 81.855469 1750779198.9149
MEM 81.855469 1750779199.0155
MEM 81.855469 1750779199.1162
MEM 81.855469 1750779199.2170
MEM 81.855469 1750779199.3176
MEM 81.855469 1750779199.4182
MEM 81.855469 1750779199.5189
MEM 81.855469 1750779199.6194
MEM 81.855469 1750779199.7201
MEM 81.855469 1750779199.8208
MEM 81.855469 1750779199.9214
MEM 81.855469 1750779200.0221
MEM 81.855469 1750779200.1229
MEM 81.855469 1750779200.2236
MEM 81.855469 1750779200.3242
MEM 81.855469 1750779200.4248
MEM 81.855469 1750779200.5254
MEM 81.855469 1750779200.6259
MEM 81.855469 1750779200.7264
MEM 81.855469 1750779200.8271
MEM 81.855469 1750779200.9278
MEM 81.855469 1750779201.0284
MEM 81.855469 1750779201.1291
MEM 81.855469 1750779201.2298
MEM 81.855469 1750779201.3306
MEM 81.855469 1750779201.4312
MEM 81.855469 1750779201.5319
MEM 81.855469 1750779201.6326
MEM 81.855469 1750779201.7333
MEM 81.855469 1750779201.8340
MEM 81.855469 1750779201.9348
MEM 81.855469 1750779202.0355
MEM 81.855469 1750779202.1362
MEM 81.855469 1750779202.2370
MEM 81.855469 1750779202.3377
MEM 81.855469 1750779202.4383
MEM 81.855469 1750779202.5390
MEM 81.855469 1750779202.6397
MEM 81.855469 1750779202.7403
MEM 81.855469 1750779202.8410
MEM 81.855469 1750779202.9416
MEM 81.855469 1750779203.0422
MEM 81.855469 1750779203.1429
MEM 81.855469 1750779203.2435
MEM 81.855469 1750779203.3442
MEM 81.855469 1750779203.4449
MEM 81.855469 1750779203.5456
MEM 81.855469 1750779203.6463
MEM 81.855469 1750779203.7470
MEM 81.855469 1750779203.8477
MEM 81.855469 1750779203.9483
MEM 81.855469 1750779204.0490
MEM 81.855469 1750779204.1497
MEM 81.855469 1750779204.2503
MEM 81.855469 1750779204.3510
MEM 81.855469 1750779204.4517
MEM 81.855469 1750779204.5524
MEM 81.855469 1750779204.6530
MEM 81.855469 1750779204.7537
MEM 81.855469 1750779204.8544
MEM 81.855469 1750779204.9550
MEM 81.855469 1750779205.0557
MEM 81.855469 1750779205.1564
MEM 81.855469 1750779205.2570
MEM 81.855469 1750779205.3578
MEM 81.855469 1750779205.4584
MEM 81.855469 1750779205.5590
MEM 81.855469 1750779205.6597
MEM 81.855469 1750779205.7603
MEM 81.855469 1750779205.8610
MEM 81.855469 1750779205.9617
MEM 81.855469 1750779206.0623
MEM 81.855469 1750779206.1629
MEM 81.855469 1750779206.2636
MEM 81.855469 1750779206.3642
MEM 81.855469 1750779206.4649
MEM 81.855469 1750779206.5656
MEM 81.855469 1750779206.6662
MEM 81.855469 1750779206.7669
MEM 81.855469 1750779206.8676
MEM 81.855469 1750779206.9682
MEM 81.855469 1750779207.0689
MEM 81.855469 1750779207.1695
MEM 81.855469 1750779207.2700
MEM 81.855469 1750779207.3707
MEM 81.855469 1750779207.4712
MEM 81.855469 1750779207.5719
MEM 81.855469 1750779207.6725
MEM 81.855469 1750779207.7731
MEM 81.855469 1750779207.8738
MEM 81.855469 1750779207.9745
MEM 81.855469 1750779208.0750
MEM 81.855469 1750779208.1758
MEM 81.855469 1750779208.2764
MEM 81.855469 1750779208.3770
MEM 81.855469 1750779208.4776
MEM 81.855469 1750779208.5782
MEM 81.855469 1750779208.6787
MEM 81.855469 1750779208.7793
MEM 81.855469 1750779208.8800
MEM 81.855469 1750779208.9807
MEM 81.855469 1750779209.0814
MEM 81.855469 1750779209.1821
MEM 81.855469 1750779209.2828
MEM 81.855469 1750779209.3834
MEM 81.855469 1750779209.4841
MEM 81.855469 1750779209.5848
MEM 81.855469 1750779209.6854
MEM 81.855469 1750779209.7861
MEM 81.855469 1750779209.8868
MEM 81.855469 1750779209.9875
MEM 81.855469 1750779210.0881
MEM 81.855469 1750779210.1888
MEM 81.855469 1750779210.2894
MEM 81.855469 1750779210.3901
MEM 81.855469 1750779210.4908
MEM 81.855469 1750779210.5915
MEM 81.855469 1750779210.6921
MEM 81.855469 1750779210.7929
MEM 81.855469 1750779210.8936
MEM 81.855469 1750779210.9942
MEM 81.855469 1750779211.0949
MEM 81.855469 1750779211.1957
MEM 81.855469 1750779211.2963
MEM 81.855469 1750779211.3970
MEM 81.855469 1750779211.4977
MEM 81.855469 1750779211.5984
MEM 81.855469 1750779211.6991
MEM 81.855469 1750779211.7998
MEM 81.855469 1750779211.9004
MEM 81.855469 1750779212.0011
MEM 81.855469 1750779212.1018
MEM 81.855469 1750779212.2026
MEM 81.855469 1750779212.3033
MEM 81.855469 1750779212.4039
MEM 81.855469 1750779212.5046
